submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr,split_order,split_options,chosen_option_ind,chosen_option
683,33,NA,too_much,Graduated College,127268,1693818718159,1693818590891,male,9,English,John could easily find the stadium.|John likes football.|Emma moved her body in a way that is consistent with the rules of soccer.|Emma's soccer skills are not good.,John could easily find the stadium.|John likes football.|Emma moved her body in a way that is consistent with the rules of soccer.|Emma's soccer skills are not good.,distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma moved her body in a way that is consistent with the rules of soccer.,43241,1,,,3,competitor_prejacent
711,55,NA,too_much,Graduated High-school,252540,1693819770908,1693819518368,female,9,English,John could easily find the stadium.|Emma moved her body in a way that is consistent with the rules of soccer.|John likes football.|Emma's soccer skills are not good.,John could easily find the stadium.|Emma moved her body in a way that is consistent with the rules of soccer.|John likes football.|Emma's soccer skills are not good.,distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma moved her body in a way that is consistent with the rules of soccer.,41396,1,,,2,competitor_prejacent
734,44,NA,too_little,Graduated College,78664,1693820403818,1693820325154,male,9,NA,Emma played.|John likes football.|Emma's soccer skill are not exceptional.|John could easily find the stadium.,Emma played.|John likes football.|Emma's soccer skill are not exceptional.|John could easily find the stadium.,competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma played.,22406,1,,,1,competitor_prejacent
782,36,NA,marked,Graduated High-school,103097,1693821491199,1693821388102,male,9,English,John could easily find the stadium.|John likes football.|Emma's soccer skills are not good.|Emma moved her body in a way that is consistent with the rules of soccer.,John could easily find the stadium.|John likes football.|Emma's soccer skills are not good.|Emma moved her body in a way that is consistent with the rules of soccer.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma's soccer skills are not good.,37976,1,,,3,target_prejacent
472,36,NA,irrelevant,Graduated College,65665,1692826810251,1692826744586,male,8,English,the painting was there.|the painting was not exceptional.|the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.,the painting was there.|the painting was not exceptional.|the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.,competitor_prejacent|target_prejacent|distractor_2_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the painting was not exceptional.,11498,1,,,2,target_prejacent
495,26,NA,marked,Graduated High-school,44473,1692861741334,1692861696861,male,8,English,the coffeeshop in the gallery was great.|the city has a vibrant artistic community.|Li does not want to talk about the painting.|Li is a big fan of contemporary art in general.,the coffeeshop in the gallery was great.|the city has a vibrant artistic community.|Li does not want to talk about the painting.|Li is a big fan of contemporary art in general.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,Li does not want to talk about the painting.,14719,1,,,3,target_prejacent
502,43,NA,irrelevant,Graduated College,118147,1692861773262,1692861655115,male,8,eng,the painting was excellent.|the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.|the exhibition was featuring a child’s painting.,the painting was excellent.|the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.|the exhibition was featuring a child’s painting.,target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the painting was excellent.,25589,1,,,1,target_prejacent
517,42,NA,marked,Graduated High-school,212965,1692861857600,1692861644635,male,8,English,the painting was excellent.|Li is a big fan of contemporary art in general.|the city has a vibrant artistic community.|the exhibition was featuring a child’s painting.,the painting was excellent.|Li is a big fan of contemporary art in general.|the city has a vibrant artistic community.|the exhibition was featuring a child’s painting.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the painting was excellent.,42455,2,,,1,target_prejacent
516,33,NA,marked,Higher degree,203468,1692861844703,1692861641235,male,8,NA,"the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.","the city has a vibrant artistic community.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.",distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the city has a vibrant artistic community.,14669,2,,,1,distractor_2_prejacent
533,42,NA,too_little,Graduated College,185994,1692863250555,1692863064561,female,8,English,"the city has a vibrant artistic community.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.","the city has a vibrant artistic community.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.",distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,"the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.",59428,1,,,2,target_prejacent
558,32,NA,too_much,Graduated College,77613,1693490005971,1693489928358,male,8,English,"the city has a vibrant artistic community.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.","the city has a vibrant artistic community.|the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.|Li is a big fan of contemporary art in general.|the artist made the spectator’s minds wander freely unintentionally, e.g., because the artwork was so boring.",distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,"the artist made the spectator’s minds wander freely intentionally, e.g., as the main purpose of their art.",18397,2,,,2,competitor_prejacent
570,66,NA,irrelevant,Graduated High-school,178560,1693490073349,1693489894789,female,8,english,the city has a vibrant artistic community.|the painting was excellent.|the exhibition was featuring a child’s painting.|Li is a big fan of contemporary art in general.,the city has a vibrant artistic community.|the painting was excellent.|the exhibition was featuring a child’s painting.|Li is a big fan of contemporary art in general.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the painting was excellent.,42551,2,,,2,target_prejacent
566,47,NA,too_little,Graduated College,150644,1693490038158,1693489887514,female,8,English,the city has a vibrant artistic community.|the painting was excellent.|the exhibition was featuring a child’s painting.|Li is a big fan of contemporary art in general.,the city has a vibrant artistic community.|the painting was excellent.|the exhibition was featuring a child’s painting.|Li is a big fan of contemporary art in general.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Li meant with their utterance?,FALSE,the painting was excellent.,37391,1,,,2,target_prejacent
