submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr
711,55,NA,marked,Graduated High-school,252540,1693819770908,1693819518368,female,13,English,"Ole admired John's artistic ability in high school.|Ole helped John set up his studio downtown.|John's portrait didn’t not cause the interest of the attendees unintentionally, e.g. because it was not very interesting.|John's portrait didn’t not cause the interest of the attendees intentionally, e.g. because it was not exhibited.","Ole admired John's artistic ability in high school.|Ole helped John set up his studio downtown.|John's portrait didn’t not cause the interest of the attendees unintentionally, e.g. because it was not very interesting.|John's portrait didn’t not cause the interest of the attendees intentionally, e.g. because it was not exhibited.",distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Ole meant with their utterance?,FALSE,"John's portrait didn’t not cause the interest of the attendees unintentionally, e.g. because it was not very interesting.",72331,2
710,22,NA,irrelevant,Graduated College,109362,1693819701166,1693819591804,male,13,English,Ole admired John's artistic ability in high school.|Ole does not want to talk about John's portrait.|Ole helped John set up his studio downtown.|the canapes were excellent.,Ole admired John's artistic ability in high school.|Ole does not want to talk about John's portrait.|Ole helped John set up his studio downtown.|the canapes were excellent.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Ole meant with their utterance?,FALSE,the canapes were excellent.,27686,2
774,33,I didn't pick an animal wtf,too_little,Graduated College,101048,1693821318832,1693821217784,male,13,English,John's portrait was not good.|Ole helped John set up his studio downtown.|John's painting was there.|Ole admired John's artistic ability in high school.,John's portrait was not good.|Ole helped John set up his studio downtown.|John's painting was there.|Ole admired John's artistic ability in high school.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Ole meant with their utterance?,FALSE,John's painting was there.,11779,2
764,56,NA,irrelevant,Graduated College,131929,1693821163082,1693821031153,female,13,English,the canapes were excellent.|Ole helped John set up his studio downtown.|Ole does not want to talk about John's portrait.|Ole admired John's artistic ability in high school.,the canapes were excellent.|Ole helped John set up his studio downtown.|Ole does not want to talk about John's portrait.|Ole admired John's artistic ability in high school.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Ole meant with their utterance?,FALSE,the canapes were excellent.,35321,2
765,55,NA,too_little,Graduated High-school,182452,1693821163447,1693820980995,female,13,English,John's portrait was not good.|Ole helped John set up his studio downtown.|Ole admired John's artistic ability in high school.|John's painting was there.,John's portrait was not good.|Ole helped John set up his studio downtown.|Ole admired John's artistic ability in high school.|John's painting was there.,target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Ole meant with their utterance?,FALSE,John's portrait was not good.,45959,1
443,63,Thank you!,too_little,Graduated College,78406,1692826024867,1692825946461,female,12,English,the actors were there.|the new drama was not good.|Jack used to take acting classes in college.|the drama was based on Jack’s favourite book.,the actors were there.|the new drama was not good.|Jack used to take acting classes in college.|the drama was based on Jack’s favourite book.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the new drama was not good.,14169,1
705,26,N/A,baseline,Graduated High-school,76603,1693819602188,1693819525585,male,12,English,Jack used to take acting classes in college.|the drama was great.|the drama was based on Jack’s favourite book.|The drama was not good.,Jack used to take acting classes in college.|the drama was great.|the drama was based on Jack’s favourite book.|The drama was not good.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the drama was great.,12408,2
445,30,NA,baseline,Higher degree,143503,1692826149013,1692826005510,female,12,English,"the performance intentionally made the audience yawn, e.g., because they told the attendees to do so.|the performance unintentionally made the audience yawn, e.g., because it was boring.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.","the performance intentionally made the audience yawn, e.g., because they told the attendees to do so.|the performance unintentionally made the audience yawn, e.g., because it was boring.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.",competitor_prejacent|target_prejacent|distractor_2_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,"the performance unintentionally made the audience yawn, e.g., because it was boring.",32368,1
449,44,NA,too_much,Graduated High-school,135113,1692826233938,1692826098825,male,12,english,the drama was great.|Jack used to take acting classes in college.|The drama was not good.|the drama was based on Jack’s favourite book.,the drama was great.|Jack used to take acting classes in college.|The drama was not good.|the drama was based on Jack’s favourite book.,target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the drama was great.,22677,1
454,28,NA,baseline,Higher degree,78675,1692826457284,1692826378609,female,12,English,The drama was not good.|the drama was based on Jack’s favourite book.|the drama was great.|Jack used to take acting classes in college.,The drama was not good.|the drama was based on Jack’s favourite book.|the drama was great.|Jack used to take acting classes in college.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the drama was great.,19403,1
457,49,NA,too_little,Higher degree,52126,1692826566004,1692826513878,female,12,English,"the drama was based on Jack’s favourite book.|the new drama was not good.|the actors said some words that formed sentences, performed the some movements, and bowed at the end.|Jack used to take acting classes in college.","the drama was based on Jack’s favourite book.|the new drama was not good.|the actors said some words that formed sentences, performed the some movements, and bowed at the end.|Jack used to take acting classes in college.",distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the new drama was not good.,13836,2
